,EMG,EDA
6134,126,141
6135,127,141
6136,127,141
6137,125,141
6138,127,141
6139,128,141
6140,125,141
6141,128,141
6142,124,141
6143,129,141
6144,127,141
6145,127,141
6146,127,141
6147,125,141
6148,127,141
6149,128,141
6150,128,141
6151,129,141
6152,128,141
6153,127,141
6154,127,141
6155,128,141
6156,127,141
6157,129,141
6158,129,141
6159,128,141
6160,128,141
6161,128,141
6162,128,141
6163,128,141
6164,128,141
6165,128,141
6166,127,141
6167,128,142
6168,128,141
6169,127,142
6170,130,142
6171,127,142
6172,128,142
6173,130,142
6174,129,142
6175,126,142
6176,127,142
6177,129,142
6178,125,142
6179,127,142
6180,126,142
6181,128,142
6182,128,142
6183,128,142
6184,129,142
6185,128,142
6186,127,141
6187,127,141
6188,130,142
6189,128,142
6190,127,142
6191,128,142
6192,127,142
6193,127,142
6194,127,142
6195,129,142
6196,127,142
6197,129,142
6198,127,142
6199,129,142
6200,126,142
6201,128,141
6202,126,141
6203,127,142
6204,129,141
6205,129,141
6206,128,141
6207,129,141
6208,127,141
6209,127,141
6210,129,141
6211,128,141
6212,126,141
6213,128,141
6214,128,141
6215,128,141
6216,128,141
6217,127,141
6218,127,141
6219,127,141
6220,127,141
6221,128,141
6222,127,141
6223,130,141
6224,126,141
6225,127,141
6226,126,141
6227,128,141
6228,127,141
6229,128,141
6230,127,141
6231,128,141
6232,127,141
6233,128,141
6234,127,141
6235,127,141
6236,128,141
6237,128,141
6238,126,141
6239,126,141
6240,126,141
6241,127,141
6242,128,141
6243,127,141
6244,128,141
6245,128,141
6246,127,141
6247,127,141
6248,127,141
6249,128,141
6250,125,141
6251,128,141
6252,128,141
6253,127,141
6254,127,141
6255,129,141
6256,127,141
6257,129,141
6258,128,141
6259,127,141
6260,126,141
6261,126,141
6262,128,141
6263,127,141
6264,125,141
6265,126,141
6266,127,141
6267,127,141
6268,127,141
6269,127,141
6270,128,141
6271,126,141
6272,126,141
6273,127,141
6274,128,141
6275,128,141
6276,129,141
6277,128,141
6278,128,141
6279,127,141
6280,127,140
6281,127,140
6282,126,140
6283,127,140
6284,128,140
6285,127,140
6286,128,140
6287,128,140
6288,128,140
6289,128,140
6290,128,140
6291,127,140
6292,127,140
6293,127,140
6294,127,140
6295,128,140
6296,126,140
6297,128,140
6298,128,140
6299,129,140
6300,127,140
6301,128,140
6302,127,140
6303,127,140
6304,127,140
6305,125,140
6306,128,140
6307,128,140
6308,129,140
6309,128,140
6310,127,140
6311,128,140
6312,127,140
6313,127,140
6314,128,140
6315,128,140
6316,126,140
6317,128,140
6318,128,140
6319,126,140
6320,127,140
6321,126,140
6322,127,140
6323,127,140
6324,127,140
6325,129,140
6326,127,139
6327,128,139
6328,128,139
6329,128,139
6330,129,139
6331,128,139
6332,126,139
6333,129,139
6334,126,139
6335,129,139
6336,128,139
6337,127,139
6338,127,139
6339,127,139
6340,127,139
6341,127,139
6342,128,139
6343,129,139
6344,128,139
6345,131,139
6346,127,139
6347,127,139
6348,128,139
6349,129,139
6350,128,139
6351,128,139
6352,127,139
6353,128,139
6354,128,139
6355,128,139
6356,127,139
6357,129,139
6358,128,139
6359,128,139
6360,126,139
6361,126,139
6362,129,139
6363,128,139
6364,128,139
6365,127,139
6366,127,139
6367,127,139
6368,126,139
6369,128,139
6370,128,139
6371,128,139
6372,126,139
6373,127,139
6374,128,139
6375,128,139
6376,127,139
6377,128,139
6378,127,139
6379,127,139
6380,129,139
6381,125,139
6382,129,138
6383,128,139
6384,128,139
6385,128,138
6386,128,138
6387,128,138
6388,128,138
6389,128,138
6390,127,138
6391,127,138
6392,129,138
6393,127,138
6394,128,138
6395,128,138
6396,127,138
6397,128,138
6398,126,138
6399,125,138
6400,127,138
6401,128,138
6402,128,138
6403,129,138
6404,128,138
6405,128,138
6406,127,138
6407,129,139
6408,126,138
6409,128,138
6410,128,139
6411,129,139
6412,128,139
6413,127,139
6414,128,139
6415,127,139
6416,128,139
6417,128,139
6418,128,139
6419,129,139
6420,128,139
6421,128,139
6422,128,139
6423,126,139
6424,127,139
6425,128,139
6426,130,139
6427,126,139
6428,128,139
6429,127,139
6430,127,139
6431,127,139
6432,127,139
6433,127,139
6434,129,139
6435,127,139
6436,129,139
6437,129,139
6438,126,139
6439,129,139
6440,128,139
6441,127,139
6442,128,139
6443,128,139
6444,128,139
6445,128,139
6446,129,139
6447,127,139
6448,128,139
6449,128,139
6450,129,139
6451,128,139
6452,126,139
6453,130,139
6454,129,139
6455,130,139
6456,128,139
6457,129,139
6458,127,139
6459,128,139
6460,127,139
6461,129,139
6462,129,139
6463,128,139
6464,128,139
6465,128,139
6466,128,139
6467,128,139
6468,127,139
6469,128,139
6470,128,139
6471,129,140
6472,128,140
6473,128,140
6474,127,140
6475,126,140
6476,128,140
6477,127,140
6478,126,140
6479,128,140
6480,128,140
6481,127,140
6482,124,140
6483,128,140
6484,126,140
6485,128,140
6486,127,140
6487,128,140
6488,129,140
6489,126,140
6490,128,140
6491,126,140
6492,127,140
6493,129,140
6494,129,140
6495,127,140
6496,129,140
6497,128,140
6498,128,140
6499,128,140
6500,128,140
6501,128,140
6502,127,140
6503,129,140
6504,128,140
6505,128,140
6506,127,140
6507,128,140
6508,130,140
6509,128,140
6510,128,140
6511,129,140
6512,128,140
6513,128,140
6514,128,140
6515,128,140
6516,129,140
6517,127,140
6518,128,140
6519,129,140
6520,127,140
6521,130,140
6522,127,140
6523,128,140
6524,127,140
6525,130,140
6526,127,140
6527,127,140
6528,128,140
6529,128,140
6530,126,140
6531,127,140
6532,127,141
6533,127,141
6534,128,141
6535,129,141
6536,127,140
6537,126,141
6538,128,141
6539,128,141
6540,128,141
6541,127,141
6542,128,141
6543,129,141
6544,126,141
6545,128,141
6546,128,141
6547,127,141
6548,127,141
6549,127,141
6550,127,141
6551,128,141
6552,128,141
6553,129,141
6554,127,141
6555,127,141
6556,126,141
6557,126,141
6558,130,141
6559,127,141
6560,128,141
6561,127,141
6562,128,141
6563,128,141
6564,128,141
6565,128,141
6566,128,141
6567,126,141
6568,128,141
6569,128,141
6570,127,141
6571,128,141
6572,128,141
6573,127,141
6574,127,141
6575,127,141
6576,127,141
6577,128,141
6578,127,141
6579,126,141
6580,127,141
6581,125,141
6582,128,141
6583,128,141
6584,128,141
6585,128,141
6586,127,141
6587,127,141
6588,127,141
6589,128,141
6590,129,141
6591,128,141
6592,127,141
6593,128,141
6594,128,141
6595,128,140
6596,127,141
6597,128,141
6598,128,140
6599,128,140
6600,126,140
6601,128,140
6602,127,140
6603,128,141
6604,128,140
6605,127,140
6606,130,140
6607,126,140
6608,126,140
6609,126,140
6610,128,140
6611,128,141
6612,126,140
6613,125,140
6614,127,140
6615,128,140
6616,128,140
6617,129,140
6618,129,140
6619,129,140
6620,127,140
6621,128,140
6622,128,140
6623,128,140
6624,128,140
6625,128,140
6626,128,140
6627,129,140
6628,127,140
6629,128,140
6630,127,140
6631,128,140
6632,129,140
6633,127,140
6634,129,140
6635,128,140
6636,128,140
6637,128,140
6638,129,140
6639,128,140
6640,128,140
6641,127,140
6642,128,140
6643,128,140
6644,128,140
6645,128,140
6646,128,140
6647,126,140
6648,127,140
6649,128,140
6650,129,140
6651,127,140
6652,128,140
6653,127,140
6654,127,140
6655,127,140
6656,129,140
6657,128,140
6658,127,140
6659,127,140
6660,128,140
6661,128,140
6662,128,140
6663,129,140
6664,131,140
6665,127,140
6666,128,140
6667,128,140
6668,128,140
6669,128,140
6670,127,140
6671,128,140
6672,129,140
6673,128,140
6674,130,140
6675,127,140
6676,128,140
6677,128,140
6678,128,140
6679,128,140
6680,127,140
6681,127,140
6682,126,140
6683,126,140
6684,127,140
6685,128,140
6686,126,140
6687,128,140
6688,129,140
6689,129,140
6690,128,140
6691,125,140
6692,127,140
6693,127,140
6694,127,140
6695,127,140
6696,128,140
6697,128,140
6698,128,140
6699,128,140
6700,128,140
6701,128,140
6702,127,140
6703,129,140
6704,128,140
6705,127,140
6706,127,140
6707,128,140
6708,127,140
6709,130,140
6710,128,140
6711,129,140
6712,128,140
6713,128,140
6714,128,140
6715,127,140
6716,128,140
6717,127,140
6718,128,140
6719,128,140
6720,127,140
6721,127,140
6722,128,140
6723,128,140
6724,128,140
6725,128,140
6726,127,140
6727,128,140
6728,128,140
6729,127,140
6730,127,140
6731,129,140
6732,128,140
6733,128,140
6734,128,140
6735,128,140
6736,128,140
6737,128,140
6738,127,140
6739,128,140
6740,128,140
6741,128,140
6742,128,140
6743,127,140
6744,127,140
6745,128,140
6746,127,140
6747,127,140
6748,127,140
6749,128,140
6750,128,140
6751,128,140
6752,128,140
6753,128,140
6754,127,140
6755,127,140
6756,127,140
6757,127,140
6758,128,140
6759,127,140
6760,128,140
6761,128,140
6762,126,140
6763,127,140
6764,128,140
6765,128,140
6766,127,140
6767,127,140
6768,131,140
6769,127,140
6770,129,140
6771,130,140
6772,127,140
6773,126,140
6774,127,139
6775,128,139
6776,128,139
6777,128,139
6778,126,139
6779,126,139
6780,127,139
6781,128,139
6782,127,139
6783,128,139
6784,128,139
6785,128,139
6786,128,139
6787,128,139
6788,128,139
6789,128,139
6790,128,139
6791,127,139
6792,127,139
6793,128,139
6794,127,139
6795,129,139
6796,127,139
6797,127,139
6798,129,139
6799,127,139
6800,128,139
6801,127,139
6802,128,139
6803,127,139
6804,128,139
6805,127,139
6806,128,139
6807,128,139
6808,127,139
6809,127,139
6810,127,139
6811,128,139
6812,127,139
6813,127,139
6814,128,139
6815,128,139
6816,128,139
6817,127,139
6818,128,139
6819,127,139
6820,128,139
6821,127,139
6822,128,139
6823,127,139
6824,128,139
6825,127,139
6826,128,139
6827,128,139
6828,128,139
6829,128,139
6830,127,139
6831,127,139
6832,127,139
6833,128,139
6834,127,139
6835,128,138
6836,129,138
6837,128,138
6838,127,138
6839,128,138
6840,128,138
6841,128,138
6842,127,138
6843,129,138
6844,128,138
6845,128,138
6846,128,138
6847,128,138
6848,128,138
6849,127,138
6850,127,138
6851,128,138
6852,128,138
6853,127,138
6854,128,138
6855,128,138
6856,128,138
6857,127,138
6858,128,138
6859,128,138
6860,128,138
6861,127,138
6862,128,138
6863,128,138
6864,127,138
6865,127,138
6866,128,138
6867,128,138
6868,128,138
6869,128,138
6870,127,138
6871,128,138
6872,128,138
6873,128,138
6874,127,138
6875,127,138
6876,127,138
6877,128,138
6878,128,138
6879,128,138
6880,127,138
6881,127,138
6882,127,138
6883,128,138
6884,129,138
6885,128,138
6886,126,138
6887,126,138
6888,126,138
6889,128,138
6890,128,138
6891,128,138
6892,131,138
6893,128,138
6894,129,138
6895,127,138
6896,129,138
6897,129,138
6898,127,138
6899,129,138
6900,129,138
6901,128,138
6902,128,138
6903,127,138
6904,128,138
6905,128,138
6906,128,138
6907,128,138
6908,129,138
6909,127,138
6910,127,138
6911,129,138
6912,127,138
6913,128,138
6914,128,138
6915,127,138
6916,128,138
6917,126,138
6918,128,138
6919,126,138
6920,128,138
6921,127,138
6922,128,138
6923,127,138
6924,129,138
6925,129,138
6926,128,138
6927,128,138
6928,128,138
6929,128,138
6930,128,138
6931,128,138
6932,128,138
6933,128,138
6934,125,138
6935,129,137
6936,127,137
6937,127,137
6938,127,138
6939,127,138
6940,128,137
6941,128,137
6942,128,137
6943,128,137
6944,128,137
6945,131,137
6946,128,137
6947,129,137
6948,130,137
6949,128,137
6950,127,137
6951,127,137
6952,127,137
6953,128,137
6954,128,137
6955,128,137
6956,129,137
6957,128,137
6958,127,137
6959,128,137
6960,129,137
6961,128,137
6962,127,137
6963,128,137
6964,128,137
6965,127,137
6966,127,137
6967,127,137
6968,127,137
6969,128,137
6970,127,137
6971,129,137
6972,127,137
6973,128,137
6974,128,137
6975,129,137
6976,128,137
6977,127,137
6978,127,137
6979,128,137
6980,127,137
6981,128,137
6982,128,137
6983,128,137
6984,128,137
6985,128,137
6986,127,137
6987,128,137
6988,128,137
6989,127,137
6990,128,137
6991,127,137
6992,127,137
6993,128,137
6994,127,137
6995,128,137
6996,128,137
6997,127,137
6998,128,137
6999,128,137
7000,127,137
7001,128,137
7002,127,137
7003,127,137
7004,128,137
7005,129,137
7006,127,137
7007,127,137
7008,128,137
7009,127,137
7010,129,137
7011,126,137
7012,128,137
7013,129,137
7014,128,137
7015,128,137
7016,129,137
7017,127,137
7018,126,137
7019,129,137
7020,128,137
7021,128,137
7022,128,137
7023,127,137
7024,128,137
7025,127,137
7026,129,137
7027,128,137
7028,127,137
7029,128,137
7030,128,137
7031,128,137
7032,128,136
7033,127,136
7034,127,136
7035,128,136
7036,127,136
7037,128,136
7038,128,136
7039,128,136
7040,128,136
7041,128,136
7042,128,136
7043,127,136
7044,128,136
7045,127,136
7046,129,136
7047,127,136
7048,128,136
7049,128,136
7050,127,136
7051,128,136
7052,127,136
7053,128,136
7054,127,136
7055,128,136
7056,128,136
7057,128,136
7058,128,136
7059,128,136
7060,127,136
7061,127,136
7062,128,136
7063,128,136
7064,127,136
7065,127,136
7066,127,136
7067,128,136
7068,129,136
7069,128,136
7070,127,136
7071,128,136
7072,128,136
7073,127,136
7074,128,136
7075,128,136
7076,128,136
7077,129,136
7078,128,136
7079,127,136
7080,127,136
7081,128,136
7082,128,136
7083,128,136
7084,128,136
7085,129,136
7086,127,136
7087,127,136
7088,127,136
7089,127,136
7090,128,136
7091,127,136
7092,128,136
7093,128,136
7094,128,136
7095,128,136
7096,128,136
7097,128,136
7098,129,136
7099,128,136
7100,127,136
7101,127,136
7102,127,135
7103,128,135
7104,128,135
7105,128,135
7106,127,135
7107,127,135
7108,128,135
7109,129,135
7110,126,135
7111,128,135
7112,129,135
7113,127,135
7114,127,135
7115,128,135
7116,126,135
7117,127,135
7118,127,135
7119,128,135
7120,128,135
7121,126,135
7122,128,135
7123,129,135
7124,128,135
7125,127,135
7126,128,135
7127,127,135
7128,128,135
7129,127,135
7130,128,135
7131,127,135
7132,128,135
7133,126,135
7134,128,135
7135,128,135
7136,128,135
7137,127,135
7138,127,135
7139,126,135
7140,127,135
7141,128,135
7142,129,135
7143,127,135
7144,127,135
7145,127,135
7146,129,135
7147,129,135
7148,127,135
7149,128,135
7150,130,135
7151,128,135
7152,127,135
7153,129,135
7154,128,135
7155,128,135
7156,128,135
7157,128,135
7158,127,135
7159,128,135
7160,128,135
7161,126,135
7162,128,135
7163,128,135
7164,127,135
7165,127,135
7166,128,135
7167,128,135
7168,128,135
7169,128,135
7170,127,135
7171,128,135
7172,129,135
7173,128,135
7174,128,135
7175,129,135
7176,128,135
7177,128,135
7178,129,135
7179,130,135
7180,126,135
7181,127,135
7182,127,135
7183,130,135
7184,127,135
7185,126,135
7186,128,135
7187,128,135
7188,131,135
7189,128,135
7190,130,135
7191,128,135
7192,128,135
7193,128,135
7194,128,135
7195,129,135
7196,126,135
7197,128,135
7198,129,135
7199,127,134
7200,126,135
7201,127,135
7202,128,134
7203,126,134
7204,130,134
7205,129,135
7206,133,135
7207,129,135
7208,130,134
7209,127,134
7210,126,134
7211,127,134
7212,126,134
7213,130,134
7214,126,134
7215,127,134
7216,127,134
7217,129,134
7218,129,134
7219,127,134
7220,128,134
7221,126,134
7222,128,134
7223,128,134
7224,129,134
7225,127,134
7226,127,134
7227,127,134
7228,128,134
7229,130,134
7230,129,134
7231,128,134
7232,127,134
7233,127,134
7234,129,134
7235,129,134
7236,126,134
7237,129,134
7238,126,134
7239,128,134
7240,128,134
7241,128,134
7242,127,134
7243,126,134
7244,129,134
7245,128,134
7246,127,134
7247,126,134
7248,128,134
7249,127,134
7250,128,134
7251,128,134
7252,127,134
7253,127,134
7254,129,134
7255,128,134
7256,128,134
7257,128,134
7258,128,134
7259,128,134
7260,128,134
7261,128,134
7262,128,134
7263,128,134
7264,129,134
7265,127,134
7266,128,134
7267,126,134
7268,128,134
7269,127,134
7270,128,134
7271,127,134
7272,127,134
7273,129,134
7274,127,135
7275,128,134
7276,128,134
7277,128,134
7278,128,134
7279,128,135
7280,127,135
7281,128,135
7282,128,135
7283,128,135
7284,128,135
7285,127,135
7286,128,135
7287,128,135
7288,128,135
7289,128,135
7290,127,135
7291,127,135
7292,127,135
7293,128,135
7294,128,135
7295,127,135
7296,127,135
7297,128,135
7298,127,135
7299,128,135
7300,129,135
7301,129,135
7302,127,135
7303,127,135
7304,127,135
7305,128,135
7306,128,135
7307,129,135
7308,126,135
7309,127,135
7310,127,135
7311,126,135
7312,128,135
7313,127,135
7314,128,135
7315,126,135
7316,127,135
7317,127,135
7318,128,135
7319,127,135
7320,126,135
7321,126,135
7322,128,135
7323,127,135
7324,126,135
7325,128,135
7326,128,135
7327,129,135
7328,129,135
7329,132,135
7330,128,135
7331,128,135
7332,127,135
7333,128,135
7334,129,135
7335,128,135
7336,128,135
7337,127,135
7338,128,135
7339,128,135
7340,127,135
7341,128,135
7342,128,135
7343,128,135
7344,127,135
7345,128,135
7346,128,135
7347,127,135
7348,125,135
7349,127,135
7350,127,135
7351,127,135
7352,129,135
7353,127,135
7354,127,135
7355,127,135
7356,129,135
7357,128,135
7358,129,135
7359,127,135
7360,128,135
7361,128,135
7362,128,135
7363,128,135
7364,127,135
7365,127,135
7366,128,135
7367,127,135
7368,126,135
7369,128,135
7370,128,135
7371,128,135
7372,128,135
7373,127,135
7374,128,135
7375,129,135
7376,127,135
7377,127,135
7378,127,135
7379,127,135
7380,128,135
7381,127,135
7382,127,135
7383,127,135
7384,129,135
7385,127,135
7386,128,135
7387,127,135
7388,127,135
7389,128,135
7390,128,135
7391,128,135
7392,128,135
7393,128,135
7394,127,135
7395,128,135
7396,127,135
7397,129,135
7398,128,135
7399,127,135
7400,128,135
7401,128,135
7402,128,135
7403,127,135
7404,128,135
7405,128,135
7406,127,135
7407,128,135
7408,128,135
7409,128,135
7410,126,135
7411,128,135
7412,128,135
7413,128,135
7414,128,135
7415,128,135
7416,128,135
7417,128,135
7418,127,135
7419,127,135
7420,129,135
7421,129,135
7422,128,135
7423,128,135
7424,128,135
7425,127,135
7426,128,135
7427,128,135
7428,128,135
7429,127,135
7430,128,135
7431,127,135
7432,128,135
7433,127,135
7434,128,135
7435,127,135
7436,128,135
7437,128,135
7438,127,135
7439,128,135
7440,128,135
7441,128,135
7442,128,135
7443,127,135
7444,128,135
7445,128,135
7446,128,135
7447,128,135
7448,128,135
7449,128,135
7450,128,135
7451,128,135
7452,128,135
7453,127,135
7454,128,135
7455,128,135
7456,128,135
7457,128,135
7458,127,135
7459,128,135
7460,128,135
7461,127,135
7462,127,135
7463,127,135
7464,127,135
7465,128,135
7466,128,135
7467,128,135
7468,128,135
7469,129,135
7470,129,135
7471,127,135
7472,127,135
7473,127,135
7474,128,135
7475,128,135
7476,128,135
7477,128,135
7478,127,135
7479,127,135
7480,127,135
7481,127,135
7482,129,135
7483,127,135
7484,128,135
7485,127,135
7486,127,135
7487,127,135
7488,128,135
7489,127,135
7490,128,135
7491,128,135
7492,126,135
7493,129,135
7494,128,135
7495,125,135
7496,132,135
7497,128,135
7498,127,135
7499,129,135
7500,128,135
7501,126,135
7502,127,135
7503,128,135
7504,127,135
7505,128,135
7506,128,135
7507,128,135
7508,128,135
7509,128,135
7510,127,135
7511,128,135
7512,126,135
7513,127,135
7514,128,135
7515,129,135
7516,128,135
7517,128,135
7518,128,135
7519,126,135
7520,127,135
7521,128,135
7522,128,135
7523,128,135
7524,128,135
7525,128,135
7526,128,135
7527,127,135
7528,129,135
7529,128,135
7530,126,135
7531,127,135
7532,129,135
7533,129,135
7534,125,135
7535,128,135
7536,129,135
7537,127,135
7538,127,135
7539,128,135
7540,129,135
7541,128,135
7542,128,135
7543,128,135
7544,127,135
7545,128,135
7546,129,135
7547,128,135
7548,129,135
7549,127,135
7550,129,135
7551,127,135
7552,127,135
7553,127,135
7554,128,135
7555,128,135
7556,127,135
7557,129,135
7558,127,135
7559,128,135
7560,127,135
7561,126,135
7562,127,135
7563,127,135
7564,129,135
7565,128,135
7566,128,135
7567,128,135
7568,128,135
7569,128,135
7570,128,135
7571,128,135
7572,128,135
7573,128,135
7574,127,135
7575,128,135
7576,128,135
7577,128,135
7578,128,135
7579,127,135
7580,127,135
7581,127,135
7582,128,135
7583,127,135
7584,128,135
7585,128,135
7586,127,135
7587,128,135
7588,128,135
7589,128,135
7590,128,135
7591,127,135
7592,128,135
7593,128,135
7594,128,135
7595,127,135
7596,127,135
7597,128,135
7598,128,135
7599,130,135
7600,125,135
7601,126,135
7602,128,135
7603,129,135
7604,127,136
7605,128,136
7606,126,136
7607,127,136
7608,128,136
7609,128,136
7610,127,136
7611,129,136
7612,127,136
7613,127,136
7614,129,136
7615,127,136
7616,127,136
7617,128,136
7618,128,136
7619,128,136
7620,127,136
7621,128,136
7622,128,136
7623,128,136
7624,128,136
7625,128,136
7626,128,136
7627,127,136
7628,128,136
7629,128,136
7630,127,136
7631,127,136
7632,128,136
7633,129,136
7634,126,136
7635,129,136
7636,127,136
7637,127,136
7638,130,136
7639,124,136
7640,126,136
7641,129,136
7642,128,136
7643,128,136
7644,129,136
7645,124,136
7646,128,136
7647,128,136
7648,128,136
7649,127,136
7650,127,136
7651,126,136
7652,127,136
7653,128,136
7654,127,136
7655,128,136
7656,128,137
7657,128,137
7658,129,137
7659,127,137
7660,127,137
7661,129,137
7662,128,137
7663,127,137
7664,129,137
7665,126,137
7666,128,137
7667,129,137
7668,127,137
7669,127,137
7670,130,137
7671,131,137
7672,125,137
7673,127,137
7674,127,137
7675,127,137
7676,128,137
7677,126,137
7678,128,137
7679,126,137
7680,128,137
7681,129,137
7682,130,137
7683,127,137
7684,128,137
7685,127,137
7686,127,137
7687,128,137
7688,129,137
7689,130,137
7690,125,137
7691,127,137
7692,126,137
7693,127,137
7694,128,137
7695,125,137
7696,129,137
7697,128,137
7698,128,137
7699,128,137
7700,129,137
7701,128,137
7702,127,137
7703,128,137
7704,127,137
7705,126,137
7706,131,137
7707,127,137
7708,126,137
7709,128,137
7710,128,137
7711,125,137
7712,128,137
7713,126,137
7714,127,137
7715,128,137
7716,128,138
7717,128,138
7718,129,138
7719,128,138
7720,129,138
7721,127,138
7722,127,138
7723,128,138
7724,128,138
7725,127,138
7726,127,138
7727,128,138
7728,128,138
7729,128,138
7730,128,138
7731,129,138
7732,127,138
7733,129,138
7734,126,138
7735,128,138
7736,128,138
7737,130,138
7738,128,138
7739,127,138
7740,127,138
7741,127,138
7742,129,138
7743,128,138
7744,127,138
7745,130,138
7746,127,138
7747,126,138
7748,130,138
7749,125,138
7750,128,138
7751,127,138
7752,128,138
7753,128,138
7754,128,138
7755,128,138
7756,128,138
7757,127,138
7758,128,138
7759,128,138
7760,128,138
7761,127,138
7762,128,138
7763,128,138
7764,128,138
7765,129,138
7766,126,138
7767,129,138
7768,126,138
7769,126,138
7770,133,138
7771,125,138
7772,128,138
7773,126,138
7774,127,138
7775,127,138
7776,127,138
7777,126,138
7778,129,138
7779,128,138
7780,128,138
7781,128,138
7782,128,138
7783,127,138
7784,127,138
7785,127,138
7786,127,138
7787,127,138
7788,127,138
7789,129,138
7790,127,138
7791,127,138
7792,129,138
7793,128,138
7794,128,138
7795,128,138
7796,128,138
7797,128,138
7798,128,138
7799,126,138
7800,129,138
7801,127,138
7802,128,138
7803,128,138
7804,127,138
7805,127,138
7806,128,138
7807,127,138
7808,128,138
7809,127,138
7810,128,138
7811,127,138
7812,127,138
7813,127,138
7814,128,138
7815,126,138
7816,129,138
7817,128,138
7818,128,138
7819,127,138
7820,127,138
7821,128,138
7822,129,138
7823,129,138
7824,127,138
7825,129,138
7826,129,138
7827,129,138
7828,127,138
7829,127,138
7830,128,138
7831,128,138
7832,128,138
7833,127,139
7834,128,138
7835,127,138
7836,128,139
7837,127,139
7838,128,139
7839,129,139
7840,128,139
7841,125,139
7842,130,139
7843,129,139
7844,129,139
7845,128,139
7846,128,139
7847,128,139
7848,127,139
7849,128,139
7850,127,139
7851,126,139
7852,128,139
7853,129,139
7854,127,139
7855,128,139
7856,129,139
7857,128,139
7858,128,139
7859,127,139
7860,128,139
7861,131,139
7862,129,139
7863,126,139
7864,128,139
7865,128,139
7866,125,139
7867,127,139
7868,129,139
7869,126,139
7870,127,139
7871,129,139
7872,129,139
7873,127,139
7874,126,139
7875,128,139
7876,126,139
7877,128,139
7878,127,139
7879,128,139
7880,128,139
7881,131,139
7882,127,139
7883,128,139
7884,126,139
7885,127,139
7886,128,139
7887,127,139
7888,128,139
7889,127,139
7890,128,139
7891,128,139
7892,130,139
7893,127,139
7894,127,139
7895,125,139
7896,126,139
7897,127,139
7898,125,139
7899,126,139
7900,128,139
7901,127,139
7902,128,139
7903,129,139
7904,130,139
7905,128,139
7906,126,139
7907,128,139
7908,125,139
7909,129,139
7910,130,139
7911,128,139
7912,127,139
7913,127,139
7914,127,139
7915,128,139
7916,127,139
7917,128,139
7918,127,139
7919,127,139
7920,128,140
7921,125,140
7922,127,140
7923,128,140
7924,127,140
7925,128,140
7926,127,140
7927,128,140
7928,129,140
7929,128,140
7930,128,140
7931,128,140
7932,127,140
7933,128,140
7934,129,140
7935,127,140
7936,128,140
7937,128,140
7938,126,140
7939,126,140
7940,127,140
7941,128,140
7942,129,140
7943,128,140
7944,127,140
7945,128,140
7946,127,140
7947,129,140
7948,129,140
7949,128,140
7950,127,140
7951,127,140
7952,128,140
7953,127,140
7954,128,140
7955,126,140
7956,128,140
7957,128,140
7958,129,140
7959,126,140
7960,130,140
7961,126,140
7962,127,140
7963,127,140
7964,127,140
7965,128,141
7966,127,141
7967,128,141
7968,128,141
7969,127,141
7970,128,141
7971,128,141
7972,127,141
7973,128,141
7974,128,141
7975,128,141
7976,128,141
7977,128,141
7978,127,141
7979,128,141
7980,129,141
7981,129,141
7982,127,141
7983,129,141
7984,126,141
7985,128,141
7986,127,141
7987,125,141
7988,128,141
7989,127,141
7990,128,141
7991,127,141
7992,127,141
7993,127,141
7994,127,141
7995,128,141
7996,128,141
7997,128,141
7998,128,141
7999,127,141
8000,128,142
8001,128,142
8002,128,142
8003,129,142
8004,127,142
8005,128,142
8006,128,142
8007,128,142
8008,129,142
8009,128,142
8010,127,142
8011,128,142
8012,125,142
8013,127,142
8014,129,142
8015,126,142
8016,129,142
8017,128,142
8018,128,142
8019,127,142
8020,129,142
8021,127,142
8022,128,142
8023,128,142
8024,128,142
8025,128,142
8026,128,142
8027,128,142
8028,127,142
8029,127,142
8030,128,142
8031,128,142
8032,128,142
8033,128,142
8034,128,142
8035,128,142
8036,129,142
8037,128,142
8038,128,142
8039,127,142
8040,128,142
8041,128,142
8042,127,142
8043,128,142
8044,127,142
8045,128,142
8046,128,142
8047,127,142
8048,127,142
8049,127,142
8050,126,143
8051,127,143
8052,128,142
8053,128,143
8054,128,143
8055,129,143
8056,128,143
8057,127,143
8058,127,143
8059,128,143
8060,127,143
8061,126,143
8062,128,143
8063,126,143
8064,128,143
8065,127,143
8066,128,143
8067,130,143
8068,129,143
8069,126,143
8070,127,143
8071,129,143
8072,128,143
8073,128,143
8074,128,143
8075,127,143
8076,125,143
8077,127,143
8078,129,143
8079,128,143
8080,128,143
8081,128,143
8082,128,143
8083,129,143
8084,128,143
8085,128,143
8086,125,143
8087,128,143
8088,127,143
8089,127,143
8090,128,143
8091,128,143
8092,128,143
8093,127,143
8094,128,143
8095,128,143
8096,128,143
8097,128,143
8098,127,143
8099,128,143
8100,128,143
8101,127,143
8102,127,143
8103,129,143
8104,127,143
8105,127,143
8106,128,143
8107,129,143
8108,128,143
8109,128,143
8110,127,143
8111,127,143
8112,128,143
8113,126,143
8114,127,143
8115,127,143
8116,127,143
8117,128,143
8118,129,143
8119,126,143
8120,126,143
8121,127,143
8122,126,143
8123,129,143
8124,128,143
8125,127,143
8126,127,143
8127,129,143
8128,128,143
8129,128,143
8130,127,143
8131,128,143
